age,income,upi_txn_count,bill_payment_score,mobile_recharge_score,ecommerce_spend,loan_default
36,113106,20,63.630783733828466,56.666504120151195,20898,0
55,126288,303,9.819566620770726,39.42830863845847,33689,0
37,114153,241,90.82841669175588,96.15500060838208,27742,0
22,86221,258,67.51300400867949,59.79245402337916,19472,0
36,113542,89,41.45032668608313,51.633157574719114,29270,0
54,118016,224,30.481031969420158,16.427542551788154,41106,0
28,98847,231,32.25897425071918,50.62363306099219,6052,0
21,54604,69,88.38249068279048,50.87457298166835,27128,0
49,153726,315,16.21979837538151,35.923695425490656,6473,0
33,29750,62,52.3906627959043,57.871863976995954,7670,0
50,188346,269,27.096319279557456,78.05763109689264,1661,0
33,96811,348,89.64108914420844,89.0602617969113,19844,0
53,132051,42,82.904318237918,14.436989053491068,1816,0
24,89010,341,51.215748141166515,25.446348578791333,23051,0
31,168710,347,7.9800972013372,12.946359681055108,44495,0
48,35501,283,51.78839201283763,6.94004966923557,45589,0
46,170525,462,71.55146279627289,90.47937838092042,48008,0
33,167223,298,84.77026050376995,39.44794513490457,40173,0
31,11384,0,85.42367294246873,75.82559802528304,15344,1
25,100270,207,37.08997504932074,90.52863327219602,30827,0
44,152160,224,29.377820644805176,97.59134228945322,24778,0
49,145922,371,52.344875240870145,66.44804938644569,1554,0
41,74207,8,93.59723751517352,35.156241761085916,12512,0
19,129666,382,42.62213418642181,64.97559498332474,43085,0
54,17474,22,63.90949922720419,47.8341957377105,37441,0
52,44766,473,72.77790851215245,32.39220628754995,40244,0
49,68116,470,20.95569314969553,59.10584667279588,38914,0
29,181203,133,98.81086540077202,97.7205797028095,32304,0
37,23573,359,86.69388507928906,32.42972241778892,20751,0
21,62153,225,45.37607978687864,12.59505178943754,46259,0
18,96836,65,63.147938539879156,67.734792930926,49094,0
59,12161,349,63.45767510770375,59.97600279148402,14580,1
49,137848,254,3.9637667244255215,54.81682614645431,27908,0
22,186036,439,27.16720549512216,88.21056905590439,26852,0
47,104207,304,88.93162432490539,23.66590284446203,38162,0
19,173578,32,41.705917357139356,13.624455204452456,44058,0
48,17662,427,20.55310427689596,44.85809721828008,35329,0
37,188610,105,46.15535246067376,69.29005605390304,3751,0
51,147563,31,27.270184980354006,7.882389545335,49698,0
27,163182,407,28.700832790443165,38.61260431736782,46151,0
30,147663,397,84.19827278722764,5.901664426374175,17724,0
55,100687,476,32.48351369597583,86.6319592006087,34857,0
52,110037,279,4.893569856292624,83.9963173595025,40241,0
31,38678,295,10.32915177257394,85.59620334332541,24817,0
27,68842,452,65.99041200254902,18.97225847298841,23520,0
24,51675,79,8.583093501100302,46.57999784979715,10962,0
28,81532,449,82.76223067664465,70.70719575007809,5328,0
32,111115,399,39.33270485322804,32.911000121863644,1459,0
36,52178,203,33.61550441020567,97.58438630354458,644,0
31,80800,162,18.991585297166115,97.46225396019199,20640,0
45,76297,35,98.9700152024779,45.584438792704496,8500,0
50,138383,326,85.9025640077236,53.03993948206773,597,0
39,96709,375,76.0536354915478,64.12700519917134,38289,0
52,190039,182,33.64464614205108,71.3787325993134,11488,0
32,151497,473,7.090293692123684,60.56982518359033,5265,0
38,124274,94,75.94994968775754,41.46587426445213,1112,0
47,175802,387,93.3650111811559,8.318895788560908,42,0
19,79510,158,77.17016058371362,48.41882760711648,13356,0
19,189510,434,47.143261161513635,34.38238758829102,15860,0
42,190839,0,65.38748730844478,43.97773472038047,42064,0
19,13568,225,49.78738456480062,1.9195062564070997,36148,1
45,83922,439,95.78426789773089,3.4117694850596236,19639,0
34,12967,62,53.94325461237348,41.01247121513916,48166,1
37,85718,473,52.85906760978318,7.133965784473406,16478,0
26,137174,116,50.716368647819756,2.788470459748138,3670,0
54,190908,487,37.652182214372075,72.8975534879989,21841,0
59,125333,180,43.68255172829012,95.98996980416908,49050,0
44,79655,219,28.075040172979914,19.571594274888483,17676,0
47,147035,85,66.66508821963309,53.6424551333452,25107,0
55,181114,462,65.2258146028608,70.8891844295079,28730,0
39,46739,471,20.16899597067129,99.51229994733013,6038,0
56,75819,150,56.61500846170284,99.58162186058675,751,0
50,109458,244,91.93054565263097,75.89211613300641,31628,0
40,123683,335,57.352377721191274,96.22466871609839,44410,0
35,115107,10,3.095968120497594,83.75204006260843,12644,0
39,135240,398,22.588896140963342,45.550441333625905,46884,0
22,64329,460,92.64616695553327,59.1643314661078,24819,0
50,180646,196,52.700396955419706,17.474002563189728,9127,0
27,71041,357,18.563123165854012,27.33769760594654,24401,0
56,75605,66,58.485190806112286,6.021805357519783,15971,0
34,10809,254,31.563453349328142,82.56195462589238,24921,0
27,115039,334,43.84964338785614,65.10731742262826,39811,0
29,103516,342,28.361660851276362,60.719494104316865,25342,0
29,66989,260,58.576095823464,55.94827592361026,20040,0
55,22429,232,72.52943189429237,37.38934616331993,30961,0
20,109664,103,67.46721632045552,30.347764180806426,39328,0
26,184902,392,73.24630317513596,84.94203438326298,27248,0
27,10462,160,56.4951565619069,18.335529467418453,49677,0
50,132024,222,13.172070886544397,3.5423389843151076,45076,0
26,86271,92,14.325569008953954,42.71834270973049,22267,0
47,27770,374,65.08213027012258,74.4985684928051,33829,0
59,60791,275,80.95450839152268,14.635619999843886,15882,0
31,35092,380,35.76321934142845,41.06747942108353,19841,0
33,40061,353,16.751977988807663,25.573822774344567,31517,0
44,115088,334,12.135002553279117,92.77775181673621,13185,0
33,131970,114,76.57404242045314,66.8082027315009,35816,0
47,59812,499,48.691980549003766,10.749237331147043,20117,0
40,140917,141,53.112221229757395,12.563388191293345,15162,0
30,57534,402,71.05520584478478,22.353238750771165,46736,0
22,182484,373,8.436093491760776,17.131112640775093,36942,0
50,158393,427,49.585287745556464,10.783666982524187,48582,0
45,143637,2,36.15671539511369,94.90718266442607,30623,0
48,93284,67,65.40623239573065,78.83071030264536,32350,0
55,125644,291,53.66877182465725,29.104774513173748,28548,0
56,128241,73,12.918640994407681,75.49101467995052,32825,0
50,9304,94,52.30226470686507,27.584978705520967,16796,1
34,10777,227,26.694984662179234,28.496919539267807,26824,1
35,163263,79,92.82126845191695,75.62988176628109,19615,0
35,86891,161,12.190763684516813,62.95503662567378,5632,0
50,124756,354,6.886241919259362,19.31037614697384,9438,0
31,158063,31,55.86929265149302,3.4561218834396668,4532,0
39,107572,51,28.527991492306416,74.26486579951657,185,0
46,116944,471,87.73444783240136,63.555025762861646,27154,0
54,74170,409,68.30790709857064,19.27377042510968,19081,0
52,55131,395,43.929875929752626,60.39038708753899,44175,0
52,163398,469,97.50162426462397,43.76515081074408,42697,0
39,199119,354,84.10217736796042,14.65443366006517,5495,0
50,20147,480,33.15775296403671,23.25337890604693,10996,0
27,125318,183,38.52806340646531,27.725529349106935,13536,0
55,63349,172,99.23205904731394,85.43483303733359,35945,0
37,97130,371,33.50429996648921,83.03099415849654,28594,0
29,176891,102,18.897389079712255,17.38796824094627,20104,0
50,59736,117,50.14156672777471,18.003844568886183,45576,0
44,152082,313,39.293811468300724,32.27252430705603,45531,0
30,116092,121,77.6382824744832,15.578870992875949,22145,0
26,124473,217,62.08611863976603,83.81919129287876,40788,0
22,69816,144,88.13627473571538,11.323538551727541,22289,0
31,151343,132,44.03345661638556,94.52073627351906,35516,0
34,113285,440,62.185769636439595,95.19364946751469,42489,0
30,93544,31,50.42404301232594,17.76977030064284,30152,0
28,33875,344,37.662556404846825,98.59686559564271,17407,0
59,99311,181,75.86496023537596,47.10964042905634,46593,0
23,120024,450,15.246784735528529,94.25893605297642,21016,0
19,187498,39,70.62932123793644,7.3373956834068,32519,0
38,83810,486,88.2033374518842,88.11623446894653,29777,0
27,163843,413,76.59415863837279,92.94303610041405,46472,0
56,184056,358,4.764512387252773,56.55998303620058,11837,0
47,132542,217,33.15135265567044,96.36901182891152,17889,0
26,53277,284,35.37303975571834,19.572351994295122,48235,0
32,67844,161,10.857389238848981,1.0020783390207288,21345,0
22,109488,116,86.28788782275656,35.25325759777842,16872,0
51,52476,92,61.858220369070196,69.29285947609947,23106,0
51,81477,197,68.3773438456945,37.47522074141559,16260,0
44,52713,116,1.9825662874429106,4.445659843011873,33551,0
43,136356,411,16.712890639149048,92.78583165276598,36300,0
36,157260,251,18.474413490598362,3.061476470633684,969,0
40,24551,249,90.49596318319479,90.91401620983379,11031,0
47,72731,175,68.36329400971047,13.269088845665532,49249,0
48,196354,86,82.9164915995099,83.75540750429987,3677,0
47,184248,496,43.5332440545882,5.716136648975878,38980,0
31,152228,129,53.07676098409237,64.52300587095922,5439,0
43,191368,435,69.17299277936898,70.18221955566466,49158,0
46,166180,119,34.8952164516606,51.79865142929838,25135,0
46,107720,437,51.89055419614622,58.14769606621968,23684,0
23,28062,17,71.1585285114676,21.028970178438733,44489,0
50,120411,219,75.04022926552554,40.12002556164829,6511,0
31,119614,114,16.34414338251745,61.89261775433514,21236,0
50,67895,366,26.829905410080247,94.18206571623742,17704,1
43,96209,327,5.142075248429467,79.92124816830136,13453,0
50,168637,228,74.1562538908513,13.116365250413885,48482,0
28,196030,98,69.25090720567408,33.157530538343224,28403,0
45,165853,165,96.89846671740135,93.30607982526827,48651,0
42,82294,255,44.17242089046702,1.2972991206047002,34747,0
40,159294,484,79.4406216218594,47.994425495381535,39564,0
50,61483,197,44.77225497215448,70.43324318897024,20965,0
54,29329,143,27.364815369819638,59.43421651163921,25268,0
20,182954,243,27.94818080186112,60.44545290857039,5454,0
33,37678,337,45.244589242266706,9.453955461377006,7762,0
56,75010,251,87.7534354551655,67.0088870492707,49567,0
21,124854,150,8.640612969466998,13.602272361369982,7293,0
55,170231,62,19.260423525898908,48.78094685848777,46258,1
18,128936,312,20.473339386569812,34.661946486734486,1351,0
35,158531,320,41.72351754193493,73.10205186608138,10845,0
45,54436,15,34.65473734321354,6.7621532651126355,29761,0
30,192240,218,93.03930696512083,48.679062443062726,14482,0
30,68962,125,13.275431004426041,8.533298229916564,2028,1
21,103118,347,84.2308038142738,52.1562743100951,21774,0
44,42811,116,81.6987873417865,51.52966945173656,46421,0
49,35462,213,67.1720528333421,97.47940197406079,2341,0
39,199997,226,69.1473623345854,3.1373791651793326,21754,0
34,117031,403,26.057821618344224,79.92665079525295,35808,0
53,59814,434,69.03969779917355,71.00804155028703,34740,0
44,167533,66,65.62035938854207,70.64840359093535,44796,0
24,24931,66,73.91842793728014,83.7142339887227,22113,0
54,66669,207,2.882833515532346,79.02833358537028,17759,0
29,87352,218,54.197290951699614,80.17472543167167,20848,0
55,159853,207,47.91082459018615,41.77167127453072,3750,0
37,127294,374,64.51324258180401,9.032700778367742,31106,0
27,128655,407,45.20549039010393,25.259861835983944,44260,0
32,184404,229,63.047357764156274,57.43229720257723,47300,0
56,54249,108,75.49005440409894,7.904117739411443,37011,0
52,96615,236,86.64865434704919,18.61312786763285,31521,0
46,170929,111,98.67331847340876,16.102737780069464,5049,0
34,29215,360,97.10912652249847,92.49007018615434,667,0
45,133956,193,61.41915464162311,37.88363809174498,48336,0
24,134743,79,15.499542839681201,30.441880484258743,3069,0
19,97128,214,9.983555962682233,0.14422499849572334,41745,1
20,88175,377,7.709825166440265,10.851982880567467,10499,0
27,187413,52,17.945787945947366,87.89857931690744,43151,0
24,155287,290,8.257310355131697,10.952826776957746,25707,0
40,129421,474,9.900754100078524,31.807705190126622,48515,0
57,91001,118,8.687116640248338,55.23746010045535,10533,1
57,46099,55,15.316264515857414,45.98099720888725,3423,0
48,29952,331,83.25153826596379,14.252193884991993,32701,0
40,72541,464,59.12311623058493,49.16689839434824,18032,0
22,142887,311,58.43311350585031,54.742844625540435,687,0
22,58007,158,17.294639380720213,45.74279798355568,40085,0
47,151216,302,46.3081588323241,23.162631170049142,8536,0
44,97997,259,30.07975085525736,52.32749682242278,44567,0
51,188763,151,65.60780670822804,8.257842160374551,13265,0
47,13733,338,16.221265716032264,68.64814990862632,6926,0
47,9563,467,47.62834060353739,10.199555222013789,39457,1
52,154658,202,86.18551641700576,68.3011776214146,37171,0
57,36443,478,23.010947545457682,30.305863421663993,25877,0
25,113429,395,69.68387260854527,50.56618688178474,48267,0
29,180652,478,90.44936957506548,16.619205545441705,72,0
45,175863,81,36.93071869983194,95.47143676552966,47012,0
56,39792,220,22.19062808589576,74.19527264206313,25544,0
55,94351,194,85.02611987020917,98.25064771099696,3628,0
33,42727,129,73.65778988253649,49.72758259667791,3519,0
20,185911,23,47.8057948825382,7.460907779961312,14428,0
21,86723,74,81.91087999164085,50.77330898382672,31426,0
18,66150,435,15.137805606046161,66.18419848379025,40252,1
28,164173,474,98.22668880537593,19.87529719393397,21331,0
42,111221,133,90.09264148445885,25.285059967705493,33825,0
56,128426,135,78.64505121775935,29.299147611104747,25503,0
34,190960,192,99.84736845350288,35.83096830647384,16872,0
55,116585,169,23.719309034471603,67.30445761494025,41525,0
57,98496,375,15.594734538493604,4.243947669014636,16363,1
42,71001,237,54.78647498950689,44.64071980060199,22826,0
30,35737,439,33.47631734845821,68.8850885120005,19513,0
33,47133,411,41.839955963632804,74.7559321202525,30941,0
45,135142,193,48.881625248881036,82.16838113619207,37388,0
35,144712,80,41.93712687118221,34.779861331403254,26181,0
59,63897,138,85.68325218693683,56.30160720193349,42193,0
29,101694,292,8.45472076590994,93.0552844110375,32577,1
28,177052,440,70.7246253957861,87.95827318772463,45245,0
45,33791,103,11.11650658800981,59.509781708304466,44264,1
35,108079,413,8.076643251753946,78.37940933437314,20090,0
22,37563,226,70.09767010625232,66.39313898486672,48059,1
28,183412,19,93.33278727113755,94.16966472721224,24121,0
27,170184,216,10.35689886997636,88.31178242830914,32693,0
44,124734,17,58.520146266897754,77.16644148675904,20257,0
22,53297,418,55.03459229584854,38.186684726162376,37,0
42,182192,250,41.42963635938971,46.31032644809762,16647,0
36,165062,497,85.66211668412821,19.278539455910682,38276,0
55,183573,350,85.7817422926187,29.00188364857853,31946,0
58,156501,335,10.267324544753553,4.071977937153948,24962,0
45,157656,420,35.42353431958916,64.45180911880726,20167,0
39,106944,293,66.05882590813133,87.47163235225948,10834,0
30,179738,16,96.69370651117649,41.06329301600156,3749,0
55,129883,409,76.07055595434755,97.01535679215165,37045,0
57,86490,301,90.95794412354921,10.838421539448728,8668,0
56,29712,156,98.43762114665499,15.05237233332174,5696,0
27,50248,268,56.83257233262897,93.08531224280047,34693,0
19,103644,175,16.034343179717105,49.8358896660562,9794,1
22,136713,116,93.63181563200847,73.75431979485396,11742,0
57,61331,88,14.760094521940992,70.90986799965383,20398,0
44,182020,104,15.479113600679096,22.987043454817602,39796,0
51,73921,136,38.13351276089128,32.672993483471494,18280,0
48,37594,257,86.57827852469508,72.32629928877708,47616,0
19,34980,240,49.620245004139676,46.91784639132999,28598,0
18,156544,316,61.82278962253457,53.433524762439376,394,0
56,133076,375,68.43947579040913,26.697485877284855,4371,0
38,171135,106,48.89346996821025,25.50944331986341,37996,0
24,40737,339,79.90937212127304,17.244552848224505,46740,0
36,183096,467,3.625952879694627,69.46162936184066,32033,0
55,107442,497,61.44431434087466,87.32230924888403,24631,0
57,169129,81,45.8489625125293,47.76091681792523,24813,0
22,167054,172,49.5869613082618,42.37250401184556,48247,0
32,166882,7,90.86815408438214,66.11785572983386,21453,0
37,86648,453,95.3990804543435,96.91672001558919,28570,0
57,145575,235,34.563089298061826,7.274449764112145,39568,0
34,80681,475,65.59130502492751,96.10640697581181,26348,0
54,96109,24,15.884348722397535,17.330797166973888,11007,0
27,30388,293,82.5297411019376,55.37052766757511,36800,0
36,21026,453,38.85552966367184,83.7276589989919,5609,0
20,148211,484,45.207315865391294,99.97971128119623,49373,0
46,39117,370,18.443190186135872,21.613064250132,31100,0
37,74832,287,53.603764917168704,40.416925168776906,33337,0
20,60824,496,55.69873954816394,4.099431407688892,18935,0
37,53269,483,10.1949103177291,95.50120761488851,23488,0
32,65125,277,85.6408344943118,6.351523729229747,43336,0
25,73610,452,88.35087122482668,7.370717719159192,3083,0
24,52939,32,64.57493603105314,26.597406605636674,46307,0
38,56338,248,27.325054671107196,64.03058729006902,20396,0
54,174154,439,13.602188177069486,57.06488729494684,44332,0
31,188257,97,79.11217703373094,91.87181721148589,48562,0
38,176551,388,64.81003370283095,80.24561041262308,6023,0
37,89283,142,66.20066651158972,55.954659369157376,43784,0
38,197694,296,42.6736714982473,47.90210565529706,22861,0
23,169850,203,90.60986023221193,75.25672946335956,32479,0
28,48568,476,83.59558994960898,62.91737473372672,39239,0
49,161900,250,28.155816103067053,25.532962440843963,25663,0
51,18573,457,89.92374018541828,29.510032487924953,3603,1
34,140832,265,84.37133272032523,73.76384214169565,40984,0
50,147337,115,27.056792808573704,58.310883442324965,44122,0
53,12187,359,83.74812006015328,62.03907473689561,36380,1
59,21460,287,38.37327670297389,55.250064591497605,7645,0
34,80220,47,11.299071087377177,94.50814973291476,40382,0
56,164804,118,8.419140040241757,50.17945609470471,45988,0
58,56709,35,62.106937205258546,4.593380705578487,23788,0
39,61728,414,0.2015574100220241,68.37444916328548,11722,0
39,112855,468,60.82200655812334,20.860772712321186,23041,0
43,169629,254,19.73899790845938,16.47356195409032,187,0
28,68797,342,2.3016591354532046,62.53548482770669,23999,1
34,186530,355,23.86593546286878,58.6853806676801,16573,0
36,56129,223,41.99826080736283,76.16867129707465,38838,0
22,181659,414,44.49239572671184,84.43969152012446,37819,0
39,123240,180,95.02463740155243,55.307287929002136,43933,0
19,178759,113,31.782628436048,9.053375836915723,46921,0
30,47636,96,88.48795362927628,99.68070848025266,32635,0
38,26180,354,76.6472670713606,12.528401480024575,15260,0
53,70693,369,70.15005527537481,37.861608832173644,5822,0
47,31719,120,48.85675792261175,92.0098327314242,20297,0
39,104755,162,51.445526525573705,33.16090141068949,35859,0
43,27251,477,21.241530084715656,48.22780273560653,49330,1
33,147310,335,76.18996050872148,18.107370300016314,2534,0
56,62917,339,3.0224512065471387,59.30092280746514,31882,0
18,34714,377,32.14331389975237,76.86660560129889,16362,0
39,153964,44,54.88017266010815,94.10180766521825,47789,0
53,69741,297,49.32153547574523,44.10869724560662,3834,0
57,185830,124,14.964549570630803,14.86341159556953,27605,0
42,131637,40,49.62171097028154,86.19718941819796,11715,0
24,104239,139,11.011952392337243,12.635621568252663,29295,0
57,17861,492,4.592798415229216,20.922885626847766,40901,0
44,16109,245,92.53572974466643,44.01066867242871,23254,1
40,178790,160,16.443853493546754,75.53644370782709,36680,1
41,94027,21,79.60990674120872,85.01368891234009,23118,0
26,69904,397,15.785543639868138,55.77167851507525,48110,0
20,188542,129,27.360776066256808,65.22623255986566,28915,0
58,139972,84,11.606770437034319,98.82198283121978,4289,0
54,169913,363,45.63677340314813,41.88029859362721,33908,0
31,114733,137,31.00024928799109,75.33212875687772,15441,0
27,42378,46,25.502880341221136,78.98860519359116,4758,0
29,106549,253,3.6182057535268486,12.370464421089311,30786,0
39,168958,284,64.47315938227881,27.64799035560237,49146,0
40,153156,156,63.48940779267531,74.04735051974353,1360,0
19,90702,50,22.181934348998343,53.1317240280015,10623,0
31,124439,326,14.889220133739423,57.05108323094167,21978,0
24,135185,184,12.361683498978715,64.20377183139485,12686,0
36,196117,313,20.69035169296971,81.42655210353152,15960,1
48,11336,49,89.17366795595414,7.153941547519871,2355,0
32,192394,140,19.444117711800025,50.438196081853015,44106,0
27,107324,272,60.21118706837605,99.9146745635872,10596,0
24,123056,28,62.410302373079915,56.1242804020921,31943,0
55,131272,315,20.844776570837066,87.80592243002316,36199,0
53,35830,386,19.49172277442527,37.60078411299246,10804,0
18,28276,39,34.814934764696346,35.57395138364857,25628,0
27,35618,295,81.38081884565025,89.10360671914113,44800,0
41,172609,58,50.43706621481342,43.22073571108594,48203,0
51,29014,18,81.55428014951246,56.210455212996116,26874,0
43,110704,44,46.046771642912454,14.47489232429805,5617,0
46,121646,375,71.8364218914295,16.40896015540829,48670,0
44,22877,48,4.054562040815146,85.76896668072426,12131,0
56,140516,160,86.01644372037784,98.22658292862256,31932,0
51,38373,156,19.874171297620123,15.814692574283661,14958,0
46,39559,411,62.57470645631413,19.86452053662122,6199,0
42,69018,193,75.28375876017228,25.3805005311983,17636,0
52,24082,265,4.574146676801183,24.482085016718724,44637,1
22,170999,76,7.899747221259412,65.82725997166149,18852,0
23,155801,202,2.187247185392782,83.72926261517838,49801,1
36,173752,417,71.79811032462091,53.95043989142319,22479,0
35,147130,48,18.83285443001378,5.650936534773732,33243,0
57,89353,157,73.25308946541129,77.84061300900463,281,0
22,48236,330,75.0968966339995,56.9386311822036,42373,0
41,118170,450,49.47354074021702,91.52948004344037,19675,0
31,75584,467,89.12496502376169,89.52191357064599,1894,0
26,152297,190,93.60005533062015,73.22453114372594,6887,0
42,16145,23,82.15990243368775,65.62699497270292,32289,1
33,46102,475,21.56916023934241,15.3721846329125,1083,0
39,191390,119,62.248312578310326,10.11600635049158,34118,0
39,90663,210,9.473896826262951,87.47049111015869,37678,0
35,30140,275,74.41979604087234,32.68146023806305,20537,0
47,198859,373,17.84370062407763,72.14970765734738,33378,0
55,171803,6,19.424167339871133,12.064421862730313,33596,0
51,161230,393,80.70488636570326,61.18687519995043,38179,0
32,193416,15,73.32768082904178,89.3910922393944,11691,0
22,175173,178,64.5325459419588,55.392104873586334,2517,0
58,130737,67,0.95143608771453,5.348962602691532,19486,0
26,124332,142,99.78485195589413,77.51346991962201,13135,0
59,94686,152,55.83035167299095,4.938621741489701,40660,0
59,94879,223,25.08606874727689,34.74481254036219,16844,0
21,169973,465,66.05835423911273,73.08023317788475,45418,0
25,199138,279,34.005261083145754,61.8906924126166,5479,0
47,160280,21,17.972241191214867,9.18953652673049,26004,0
39,186790,55,72.73065425127446,53.50581715162521,2218,0
35,146987,399,69.01500662855948,51.84786016660874,31577,0
44,90549,375,85.97273459907343,68.24419246266451,35838,0
41,91899,167,78.02025519094671,71.80317221732379,27875,0
51,60172,167,47.95954898555801,45.86265606065831,45642,0
53,141262,314,10.296594582245111,2.461493597846842,29725,1
59,52259,284,9.413193018564925,76.96820347037485,27848,0
39,51567,292,80.38279316053402,21.415184260312593,31578,0
58,195007,302,35.63930176329742,18.411914296162124,44310,0
18,19740,303,54.01269262002246,83.9932422701496,31799,1
33,87131,427,65.43140703513343,35.0432425790954,35218,0
19,160370,227,1.9769091198093003,17.38835743538768,36317,0
53,96314,212,42.4789356068057,72.4821419883509,17726,0
38,39234,4,62.60572037476197,11.297615671327721,9586,0
37,33499,328,3.19809182311086,44.304243254486394,37491,0
24,153085,11,87.91303358484058,29.30701678995915,2364,0
37,15821,6,91.07908934747353,48.52792945951758,26121,1
29,185100,102,75.85809906092732,34.9899096842022,12005,0
42,83052,67,48.47349586050211,4.107216152698079,40893,0
45,177148,385,84.52096129230864,10.67287785141845,23309,0
22,134821,129,88.82641562790224,48.13869019154886,49304,0
26,20220,100,70.96274016212872,29.048245071539945,36866,0
53,191082,242,8.523839516730792,99.07812599667379,9633,0
27,179546,88,41.98604260264598,62.92268787323076,41359,0
33,137894,1,74.57352440930346,69.46472486671068,1612,1
52,192469,468,66.36825901989144,44.10756824057502,19394,0
57,106665,180,72.85695957189921,94.53821372024561,36229,0
35,106297,120,98.19333307686104,81.00000343736475,20643,0
45,61413,74,66.87827244132721,11.169966546236598,15125,0
36,146528,3,61.93386310926709,36.754052936218805,46464,0
39,153119,58,91.9823835415061,78.71598402865702,46311,0
57,47869,373,83.62893841101749,60.13492901338772,11403,0
49,65275,124,3.2466019233702403,41.98901652810969,2680,0
37,158800,176,32.58269743830519,4.578326516333275,40986,0
40,54541,179,85.44255629330596,50.09311427704728,38120,0
31,77501,108,96.42422065371677,53.855582745311594,23920,0
21,88648,439,88.24782275975038,17.312849471855007,37208,0
47,60004,79,74.80928108751377,22.96475666744733,2382,0
36,95895,134,46.17919873223596,25.27004912961761,10314,0
42,80949,230,53.392896995753546,24.192695598571245,9055,0
32,38214,100,12.189776491497717,4.080196213151977,43110,0
39,142500,186,61.714718100052245,43.628389116816294,42259,0
44,68380,152,10.406450858874738,59.70880391584586,44929,0
19,126022,50,35.207660660730575,49.077101574749925,28519,0
27,195248,314,22.969551280522804,49.68953615618763,31783,0
23,67303,180,39.59526374718245,48.152374747920504,15168,0
23,41375,460,36.574549447409574,49.17669572423669,14091,0
32,55700,91,67.96722670410044,91.49152418088552,20053,0
19,82613,459,25.03669197656827,92.94941674200807,1777,0
39,195571,164,70.30668772678146,53.727735782330186,8548,0
30,149014,164,49.635545506135436,81.0396315693059,41110,0
43,122251,375,45.54545721327455,95.5830220593657,7790,0
45,56382,217,87.84103861254161,44.543154203575384,31296,0
21,68099,118,71.62322200733134,33.10518143500513,38529,0
45,194699,124,34.636945510123276,7.3074722690596,43380,0
39,88002,16,10.207115362753639,20.520194705869944,38463,0
25,118632,257,47.98386489009734,31.964138073756455,31343,0
27,96615,198,16.76237464243058,10.658540613553324,4,1
57,168404,313,64.51142341801696,51.890790894451065,6573,0
48,160995,257,57.34226792844711,26.48531547096573,40021,0
50,168613,103,56.17530451887962,72.9315981206815,25337,0
24,53326,37,0.5491049538689285,88.50579136569165,25009,0
54,151226,489,32.993240587637494,81.67384190851912,31405,0
57,61945,488,71.12523934128625,53.39234469910733,15015,0
54,59706,19,77.36667733417346,76.12313354066401,2036,0
31,51419,387,30.978951367247088,17.612860668992635,38220,0
22,131474,148,0.5871334883965518,59.758443019529786,16388,0
46,150593,5,14.933545627041978,97.14570678762652,1004,0
20,109964,446,48.80363828541919,16.524656699837525,42582,0
54,79623,161,88.52897403508766,95.9598994443023,24748,0
53,97220,59,53.761910615163025,4.728918225436917,48484,0
21,78057,429,99.63574617147924,15.966204353307544,29042,0
47,86463,346,58.94049348125515,12.88247943729165,29702,0
56,33313,52,29.360386294550445,8.338684600634227,48897,1
34,146036,395,53.148147345276506,99.27242428910242,23761,0
37,39028,328,90.0114482140243,28.873165056022653,26899,0
40,134387,291,82.15832746098151,73.30486843652821,13778,0
57,50972,78,72.03344093627008,15.68153218266135,34617,0
20,140331,491,34.109608265747084,27.57051952832463,27927,0
50,120786,280,2.000321591405718,44.53151134504506,25648,0
37,34315,204,3.4368232405588506,9.98761793016767,42528,0
56,142928,175,3.3432974353828415,31.662832606943326,13162,0
46,48072,473,75.01667955614231,63.04692176298514,26736,0
47,138382,302,65.89220591206644,33.024310470252914,11517,0
22,56989,445,78.99344522937815,81.25053422853729,30717,0
59,36517,347,55.065584507236245,87.96069794422343,34964,0
39,10578,62,3.049793808428203,48.09538225834458,6551,0
30,61768,8,20.00280679975468,78.15680695482563,3932,0
21,91074,396,78.57781700017287,99.23097766576689,18816,0
53,144597,372,41.70368120675194,91.04763632241733,21002,0
42,28990,345,61.96706181875275,30.64100502865915,4032,0
28,118927,339,94.26169024876391,18.302004019666505,30773,0
57,48492,437,29.733066540267327,48.428449685371625,14113,0
49,30417,167,57.935078623563975,49.96652741744029,4278,0
27,143237,236,85.46334425811698,32.57369301309938,33697,0
25,54970,316,49.85429524475759,78.14981085853125,28397,0
48,178742,416,82.29645202930233,62.51750083098483,25806,0
57,100124,91,48.29418678765178,38.91689748572088,30299,0
36,28146,376,29.592092927148993,62.383034737561125,11064,1
54,55257,47,93.86667906605295,56.152609167696156,8885,0
25,99964,387,52.37078439147541,50.67445798378877,46703,0
43,71427,193,27.00612609590728,64.96955175844023,4806,0
40,55342,288,95.6562124257659,56.12914615957859,16737,0
53,193101,328,35.12672049190114,6.656428978205531,1486,0
41,156193,247,24.58352549812963,82.70356011303845,26370,0
32,62223,70,52.85525116065028,63.19581567967497,2641,0
20,16962,355,5.539635562605416,35.592371676149426,47758,1
57,99765,165,22.824629898988757,55.362077956487376,6507,0
23,55572,122,12.546520137241767,77.34598850130467,2317,0
49,88286,152,6.7730242971026815,52.584927907298116,20403,0
28,18091,183,94.96834273044537,97.97841130685195,33143,0
43,23447,345,45.62591958179508,56.11338303179607,4275,0
